time_step,scenario,attack_type,security_enabled,solar_generation,wind_generation,total_generation,true_load,reported_load,served_load,unmet_demand,reserve_used,storage_used,load_shed,voltage,frequency,imbalance,packet_received,packet_tampered,controller_data_trusted,used_fallback,anomaly_detected,command_authenticated
29,secured_dos_drop,dos_drop,True,28.553495009108158,17.44696897259544,46.0004639817036,63.0659736601078,63.0659736601078,60.33549211156313,0.0,10.239305807042522,4.09572232281701,2.730481548544673,1.0,50.0,0.0,False,False,False,True,False,True
30,secured_dos_drop,dos_drop,True,30.221859153313652,18.619738075680168,48.84159722899382,62.944292711226375,62.944292711226375,60.68786143406916,0.0,8.461617289339532,3.3846469157358134,2.2564312771572093,1.0,50.0,0.0,True,False,False,True,True,True
31,secured_dos_drop,dos_drop,True,32.27206692363851,20.119901021076693,52.391967944715205,63.834657850841865,63.834657850841865,62.0038274658616,0.0,6.865613943675996,2.746245577470398,1.8308303849802656,1.0,50.0,0.0,True,False,False,True,True,True
32,secured_dos_drop,dos_drop,True,29.78474316311592,21.716118223071266,51.50086138618718,64.44951788260231,64.44951788260231,62.377732843175885,0.0,7.769193897849075,3.1076775591396304,2.0717850394264206,1.0,50.0,7.105427357601002e-15,True,False,False,True,True,True
33,secured_dos_drop,dos_drop,True,28.13837698980411,18.138285276420643,46.276662266224754,64.41199254834216,64.41199254834216,61.51033970320337,0.0,10.88119816927044,4.352479267708176,2.901652845138784,1.0,50.0,0.0,True,False,False,True,True,True
34,secured_dos_drop,dos_drop,True,27.158744681540433,19.23407983125192,46.39282451279235,65.78864102274002,65.78864102274002,62.68531038114839,7.105427357601002e-15,11.637489905968602,4.654995962387441,3.1033306415916284,1.0,50.0,-7.105427357601002e-15,True,False,False,True,True,True
35,secured_dos_drop,dos_drop,True,30.050139876715996,17.964533901188265,48.014673777904264,64.70421188486374,64.70421188486374,62.03388578775022,0.0,10.013722864175685,4.005489145670274,2.6703260971135157,1.0,50.0,0.0,True,False,False,True,True,True
36,secured_dos_drop,dos_drop,True,31.48323135829045,21.111865470371637,52.595096828662086,64.41936771866892,64.41936771866892,62.52748437626783,0.0,7.094562534004102,2.8378250136016407,1.8918833424010937,1.0,50.0,0.0,True,False,False,True,True,True
37,secured_dos_drop,dos_drop,True,26.76905368632997,19.258862786710942,46.02791647304091,64.49788296204949,64.49788296204949,61.542688323808115,0.0,11.081979893405146,4.432791957362059,2.9551946382413723,1.0,50.0,0.0,True,False,False,True,True,True
38,secured_dos_drop,dos_drop,True,27.065211498854765,21.297771343486893,48.36298284234166,63.359312602073075,63.359312602073075,60.959899840516044,0.0,8.997797855838849,3.5991191423355406,2.399412761557027,1.0,50.0,0.0,False,False,False,True,False,True
39,secured_dos_drop,dos_drop,True,27.242211900499022,19.419647185546314,46.66185908604534,66.12292496925207,66.12292496925207,63.009154427938995,0.0,11.676639529924037,4.670655811969615,3.1137705413130767,1.0,50.0,0.0,False,False,False,True,False,True
40,secured_dos_drop,dos_drop,True,28.7938540808739,18.89429572759473,47.68814980846863,64.1720641314542,64.1720641314542,61.534637839776515,0.0,9.890348593791346,3.956139437516538,2.6374262916776923,1.0,50.0,0.0,False,False,False,True,False,True
41,secured_dos_drop,dos_drop,True,25.202550262383987,18.11688115253421,43.3194314149182,64.15886255885889,64.15886255885889,60.824553575828375,0.0,12.503658686364412,5.001463474545765,3.3343089830305095,1.0,50.0,0.0,False,False,False,True,False,True
42,secured_dos_drop,dos_drop,True,23.0034299144393,18.85984564084962,41.86327555528892,64.609581459155,64.609581459155,60.97017251453642,0.0,13.647783542319644,5.459113416927857,3.6394089446185722,1.0,50.0,0.0,True,False,False,True,True,True
43,secured_dos_drop,dos_drop,True,25.62041546311103,19.85840282608097,45.478818289192,66.03703112064099,66.03703112064099,62.74771706760915,0.0,12.334927698869395,4.933971079547757,3.2893140530318385,1.0,50.0,0.0,True,False,False,True,True,True
44,secured_dos_drop,dos_drop,True,21.72087177139676,21.569461823787492,43.29033359518425,65.33972740393317,65.33972740393317,61.81182439453334,0.0,13.22963628524935,5.2918545140997395,3.527903009399827,1.0,50.0,0.0,False,False,False,True,False,True
45,secured_dos_drop,dos_drop,True,20.009745130306058,20.57472202645101,40.58446715675707,65.34515768381694,65.34515768381694,61.38344719948736,0.0,14.856414316235918,5.942565726494368,3.9617104843295783,1.0,50.0,0.0,True,False,False,True,True,True
46,secured_dos_drop,dos_drop,True,21.779637601175803,16.107712410447093,37.8873500116229,66.16096636828915,66.16096636828915,61.63718775122255,0.0,16.96416981399975,6.785667925599902,4.5237786170666014,1.0,50.0,0.0,True,False,False,True,True,True
47,secured_dos_drop,dos_drop,True,20.114201279127254,15.872256915461953,35.986458194589204,63.22289864725208,63.22289864725208,58.86506817482602,0.0,16.341864271597725,6.53674570863909,4.357830472426061,1.0,50.0,0.0,True,False,False,True,True,True
