time_step,scenario,attack_type,security_enabled,solar_generation,wind_generation,total_generation,true_load,reported_load,served_load,unmet_demand,reserve_used,storage_used,load_shed,voltage,frequency,imbalance,packet_received,packet_tampered,controller_data_trusted,used_fallback,anomaly_detected,command_authenticated
62,baseline,none,False,0.0,16.82486748848855,16.82486748848855,59.20047417303528,59.20047417303528,50.25023149921659,0.0,20.0,13.425364010728039,8.950242673818693,1.0,50.0,0.0,True,False,True,False,False,True
63,baseline,none,False,0.0,11.477617283454565,11.477617283454565,59.328263216186436,59.328263216186436,46.47761728345456,2.8506459327318723,20.0,15.0,10.0,0.9857467703363406,49.91448062201805,-2.8506459327318723,True,False,True,False,False,True
64,baseline,none,False,1.0263405986659233,10.851029263255242,11.877369861921165,60.096995415511536,60.096995415511536,46.87736986192117,3.219625553590369,20.0,15.0,10.0,0.9839018722320482,49.90341123339229,-3.219625553590369,True,False,True,False,False,True
65,baseline,none,False,1.2972978541184474,16.279099323169845,17.576397177288293,61.29044012683874,61.29044012683874,51.80482294701856,0.0,20.0,14.228425769730267,9.48561717982018,1.0,50.0,0.0,True,False,True,False,False,True
66,baseline,none,False,0.0,14.267505967652433,14.267505967652433,61.65265397578371,61.65265397578371,49.26750596765243,2.3851480081312744,20.0,15.0,10.0,0.9880742599593436,49.928445559756064,-2.3851480081312744,True,False,True,False,False,True
67,baseline,none,False,0.0,11.306564308639055,11.306564308639055,60.0757029553896,60.0757029553896,46.306564308639054,3.769138646750548,20.0,15.0,10.0,0.9811543067662473,49.886925840597485,-3.769138646750548,True,False,True,False,False,True
68,baseline,none,False,1.3157182447571572,11.120132921732992,12.43585116649015,57.41205379365055,57.41205379365055,47.42157274278639,0.0,20.0,14.985721576296243,9.990481050864162,1.0,50.0,7.105427357601002e-15,True,False,True,False,False,True
69,baseline,none,False,0.0,14.047636984458759,14.047636984458759,60.561441381803114,60.561441381803114,49.04763698445876,1.5138043973443516,20.0,15.0,10.0,0.9924309780132783,49.95458586807967,-1.5138043973443516,True,False,True,False,False,True
70,baseline,none,False,0.5737624201550422,13.66319642001497,14.236958840170011,59.16235869145761,59.16235869145761,49.19219875094257,0.0,20.0,14.95523991077256,9.97015994051504,1.0,50.0,0.0,True,False,True,False,False,True
71,baseline,none,False,2.534372356944232,11.49374516984358,14.028117526787812,58.85491386595132,58.85491386595132,48.92419533028591,0.0,20.0,14.896077803498104,9.930718535665404,1.0,50.0,0.0,True,False,True,False,False,True
72,baseline,none,False,1.7888491876483785,10.031330801024566,11.820179988672944,56.84513663737095,56.84513663737095,46.82017998867295,0.024956648698001516,20.0,15.0,10.0,0.99987521675651,49.99925130053906,-0.024956648698001516,True,False,True,False,False,True
73,baseline,none,False,1.95616918908559,11.618235355331331,13.574404544416922,57.01113902267878,57.01113902267878,47.63644523137404,0.0,20.0,14.062040686957117,9.374693791304745,1.0,50.0,0.0,True,False,True,False,False,True
74,baseline,none,False,0.0,13.305922020129767,13.305922020129767,57.848452840927266,57.848452840927266,48.03144051260827,0.0,20.0,14.725518492478496,9.817012328318999,1.0,50.0,0.0,True,False,True,False,False,True
75,baseline,none,False,0.0,9.538705264825897,9.538705264825897,54.50662699869925,54.50662699869925,44.519458305149904,0.0,20.0,14.98075304032401,9.987168693549343,1.0,50.0,7.105427357601002e-15,True,False,True,False,False,True
76,baseline,none,False,0.0,7.4540229032001015,7.4540229032001015,55.2668675943108,55.2668675943108,42.4540229032001,2.812844691110705,20.0,15.0,10.0,0.9859357765444465,49.91561465926668,-2.812844691110705,True,False,True,False,False,True
77,baseline,none,False,1.4985725456675478,11.176259155741597,12.674831701409145,56.8187707437548,56.8187707437548,47.16119512681654,0.0,20.0,14.48636342540739,9.65757561693826,1.0,50.0,0.0,True,False,True,False,False,True
78,baseline,none,False,0.0,9.669540974038403,9.669540974038403,55.53384894592959,55.53384894592959,44.669540974038405,0.8643079718911864,20.0,15.0,10.0,0.9956784601405441,49.97407076084326,-0.8643079718911864,True,False,True,False,False,True
79,baseline,none,False,0.0,11.108460793882475,11.108460793882475,53.3015247597621,53.3015247597621,44.42429917341025,0.0,20.0,13.315838379527777,8.877225586351853,1.0,50.0,7.105427357601002e-15,True,False,True,False,False,True
80,baseline,none,False,0.0,9.382252055698242,9.382252055698242,52.5173048952304,52.5173048952304,43.26328375941753,0.0,20.0,13.881031703719298,9.254021135812867,1.0,50.0,7.105427357601002e-15,True,False,True,False,False,True
81,baseline,none,False,0.0,9.853646211701594,9.853646211701594,55.01259014431647,55.01259014431647,44.853646211701594,0.15894393261487494,20.0,15.0,10.0,0.9992052803369256,49.995231682021554,-0.15894393261487494,True,False,True,False,False,True
82,baseline,none,False,0.8794870648739836,11.75265283242474,12.632139897298725,52.76001504065683,52.76001504065683,44.70886498331359,0.0,20.0,12.076725086014866,8.051150057343245,1.0,50.0,7.105427357601002e-15,True,False,True,False,False,True
83,baseline,none,False,2.9924294555865654,10.094397521026588,13.086826976613153,54.64476814810948,54.64476814810948,46.02159167951095,0.0,20.0,12.934764702897795,8.62317646859853,1.0,50.0,0.0,True,False,True,False,False,True
84,baseline,none,False,0.5994960319585187,6.969029552574498,7.568525584533017,52.880107474413634,52.880107474413634,42.56852558453302,0.31158188988061397,20.0,15.0,10.0,0.998442090550597,49.99065254330358,-0.31158188988061397,True,False,True,False,False,True
85,baseline,none,False,1.178221909160544,6.421541325711553,7.599763234872097,53.48435317127935,53.48435317127935,42.5997632348721,0.8845899364072523,20.0,15.0,10.0,0.9955770503179637,49.97346230190778,-0.8845899364072523,True,False,True,False,False,True
86,baseline,none,False,1.8752916956941892,8.743241449779728,10.618533145473917,53.35770293636393,53.35770293636393,44.26203502000792,0.0,20.0,13.643501874534005,9.095667916356005,1.0,50.0,0.0,True,False,True,False,False,True
87,baseline,none,False,2.762997639898929,10.238248887837297,13.001246527736226,49.71686592642521,49.71686592642521,43.030618166949615,0.0,20.0,10.029371639213387,6.686247759475592,1.0,50.0,0.0,True,False,True,False,False,True
