time_step,scenario,attack_type,security_enabled,solar_generation,wind_generation,total_generation,true_load,reported_load,served_load,unmet_demand,reserve_used,storage_used,load_shed,voltage,frequency,imbalance,packet_received,packet_tampered,controller_data_trusted,used_fallback,anomaly_detected,command_authenticated
43,fdi_attack,fdi,False,24.39390959501761,16.82424192272918,41.21815151774679,64.72193325330763,72.21152656302732,59.76299324606274,0.0,18.596025027168317,7.438410010867328,4.958940007244886,1.0374479665485985,50.224687799291594,7.489593309719687,True,True,False,False,False,True
44,fdi_attack,fdi,False,20.38510041242365,17.184871053805278,37.56997146622893,64.43555863402216,72.11077463546475,58.61923736632783,0.0,20.0,8.724481901541493,5.816321267694329,1.0383760800072128,50.23025648004328,7.675216001442585,True,True,False,False,False,True
45,fdi_attack,fdi,False,22.28741326585981,16.011594615532825,38.29900788139264,64.49052046809695,70.94632498660928,59.26694973126228,0.0,19.588390263129984,7.8353561052519956,5.223570736834664,1.0322790225925615,50.19367413555537,6.4558045185123305,True,True,False,False,False,True
46,fdi_attack,fdi,False,19.256927802468994,19.42700851817039,38.68393632063938,63.953985834067105,72.48000742503473,58.435557392308965,0.0,20.0,8.277642662637207,5.518428441758138,1.0426301079548381,50.255780647729026,8.52602159096763,True,True,False,False,False,True
47,fdi_attack,fdi,False,17.969997483343164,17.098303882925876,35.06830136626904,63.75034660210816,71.39201923774566,57.22085945351751,0.0,20.0,9.79423072288597,6.529487148590647,1.0382083631781875,50.229250179069126,7.641672635637498,True,True,False,False,False,True
48,fdi_attack,fdi,False,20.447290973685845,17.980159771380443,38.42745074506629,64.55420852509377,71.09485698047587,59.32742352742824,0.0,19.600443741245748,7.840177496498299,5.226784997665533,1.0327032422769105,50.19621945366146,6.540648455382097,True,True,False,False,False,True
49,fdi_attack,fdi,False,13.398271836985607,20.01112376274713,33.40939559973273,65.76332421097082,75.2384929192858,57.03168528314959,0.0,20.0,13.097458391731843,8.731638927821228,1.047375843541575,50.284255061249446,9.475168708314989,True,True,False,False,False,True
50,fdi_attack,fdi,False,16.067038219545164,15.640492814338035,31.7075310338832,64.33545872668257,73.31288066586492,55.693318873889886,0.0,20.0,12.963209779189034,8.64213985279269,1.0448871096959118,50.26932265817547,8.977421939182342,True,True,False,False,False,True
51,fdi_attack,fdi,False,15.039247609165939,16.59755594372718,31.63680355289312,62.55691608803404,70.61215045722076,54.96677732630299,0.0,20.0,11.385208142596586,7.590138761731058,1.0402761718459337,50.241657031075604,8.05523436918672,True,True,False,False,False,True
52,fdi_attack,fdi,False,9.743857270654022,17.16777339217465,26.91163066282867,63.181712759361226,72.17339232831031,53.181712759361226,0.0,20.0,15.0,10.0,1.0436495895173372,50.261897537104026,8.729917903467445,True,True,False,False,False,True
53,fdi_attack,fdi,False,12.117611636411775,16.161357975515063,28.27896961192684,64.64372740235395,71.55538009756086,55.33316320810034,0.0,20.0,13.96584629138041,9.310564194253606,1.0345582634760346,50.20734958085621,6.911652695206911,True,True,False,False,False,True
54,fdi_attack,fdi,False,8.768600261989812,15.051246633123606,23.819846895113418,64.67967414769574,71.3793657376032,54.679674147695735,0.0,20.0,15.0,10.0,1.0207008637370885,50.12420518242253,4.1401727474176795,True,True,False,False,False,True
55,fdi_attack,fdi,False,8.602064735150346,17.91354518243051,26.515609917580857,63.836758613218706,72.59100669337015,53.836758613218706,0.0,20.0,15.0,10.0,1.0383942565218107,50.230365539130865,7.678851304362155,True,True,False,False,False,True
56,fdi_attack,fdi,False,4.267505010456572,14.388237780126428,18.655742790583,62.0506157197915,70.59658498276535,52.0506157197915,0.0,20.0,15.0,10.0,1.0080256353539574,50.04815381212374,1.6051270707914966,True,True,False,False,False,True
57,fdi_attack,fdi,False,4.71044407495832,15.360090642687009,20.07053471764533,61.887437945156535,69.5530918484133,51.887437945156535,0.0,20.0,15.0,10.0,1.015915483862444,50.095492903174666,3.1830967724887955,True,True,False,False,False,True
58,fdi_attack,fdi,False,1.8510124851413223,15.834066056529476,17.685078541670798,64.17955625751374,71.26578874540567,52.6850785416708,1.4944777158429403,20.0,15.0,10.0,0.9925276114207853,49.955165668524714,-1.4944777158429403,True,True,False,False,False,True
59,fdi_attack,fdi,False,4.220003099835794,12.81832198573374,17.038325085569532,61.709347898779356,69.56577257411212,51.709347898779356,0.0,20.0,15.0,10.0,1.0016448859339508,50.00986931560371,0.3289771867901763,True,True,False,False,False,True
60,fdi_attack,fdi,False,1.6590951118133683,15.871879322972134,17.530974434785502,60.025408981361714,68.09493484733838,50.025408981361714,0.0,20.0,15.0,10.0,1.012527827267119,50.07516696360271,2.5055654534237917,True,True,False,False,False,True
61,fdi_attack,fdi,False,0.46639153226714436,13.667200823993205,14.13359235626035,61.49752314745331,69.88791344707649,49.13359235626035,2.3639307911929563,20.0,15.0,10.0,0.9881803460440353,49.92908207626421,-2.3639307911929563,True,True,False,False,False,True
62,fdi_attack,fdi,False,0.0,13.351299135504664,13.351299135504664,60.00988775189631,68.82113055262215,48.35129913550466,1.658588616391647,20.0,15.0,10.0,0.9917070569180417,49.95024234150825,-1.658588616391647,True,True,False,False,False,True
63,fdi_attack,fdi,False,1.4272426702010765,12.3282223646926,13.755465034893676,59.59126643237325,65.74985101819972,48.755465034893675,0.8358013974795782,20.0,15.0,10.0,0.9958209930126021,49.974925958075616,-0.8358013974795782,True,True,False,False,False,True
64,fdi_attack,fdi,False,0.0,14.93684746922711,14.93684746922711,61.61920106486568,67.92921195320174,49.93684746922711,1.682353595638567,20.0,15.0,10.0,0.9915882320218071,49.94952939213084,-1.682353595638567,True,True,False,False,False,True
65,fdi_attack,fdi,False,0.8996672351429797,15.65926461205268,16.55893184719566,59.47472122340007,66.45407604045013,49.47472122340007,0.0,20.0,15.0,10.0,1.010421053118978,50.062526318713864,2.0842106237955917,True,True,False,False,False,True
66,fdi_attack,fdi,False,0.8265205095413135,10.9395062976354,11.766026807176715,61.75721534148492,68.10698301639867,46.766026807176715,4.991188534308208,20.0,15.0,10.0,0.975044057328459,49.85026434397076,-4.991188534308208,True,True,False,False,False,True
67,fdi_attack,fdi,False,0.17569635513567228,14.15104511313205,14.326741468267722,59.68272235270241,66.30963398325659,49.32674146826772,0.3559808844346932,20.0,15.0,10.0,0.9982200955778265,49.98932057346696,-0.3559808844346932,True,True,False,False,False,True
68,fdi_attack,fdi,False,0.0,9.597502412808426,9.597502412808426,59.05548043014044,65.19637653590308,44.597502412808424,4.457978017332017,20.0,15.0,10.0,0.97771010991334,49.86626065948004,-4.457978017332017,True,True,False,False,False,True
69,fdi_attack,fdi,False,1.9060152276924187,11.62996707556756,13.535982303259978,56.81192953791143,64.01281396256925,46.81192953791143,0.0,20.0,15.0,10.0,1.0086202638267427,50.051721582960454,1.7240527653485458,True,True,False,False,False,True
70,fdi_attack,fdi,False,2.3261890112068944,10.715284915305265,13.04147392651216,57.403816481781945,64.11677135699843,47.403816481781945,0.0,20.0,15.0,10.0,1.003188287223651,50.019129723341905,0.6376574447302161,True,True,False,False,False,True
71,fdi_attack,fdi,False,2.1288957242091886,10.884049311928472,13.01294503613766,59.50452200429492,65.85619694187709,48.01294503613766,1.4915769681572613,20.0,15.0,10.0,0.9925421151592136,49.955252690955284,-1.4915769681572613,True,True,False,False,False,True
72,fdi_attack,fdi,False,0.376490560506094,13.025740743826498,13.402231304332592,56.86472983216987,63.685143507321506,46.86472983216987,0.0,20.0,15.0,10.0,1.0076875073608136,50.04612504416488,1.5375014721627167,True,True,False,False,False,True
73,fdi_attack,fdi,False,1.2368155931204887,9.795686242145738,11.032501835266228,55.959345050606395,61.92074446601373,45.959345050606395,0.0,20.0,15.0,10.0,1.0003657839232991,50.00219470353979,0.07315678465983666,True,True,False,False,False,True
